,term,line,name,07-10 on avg,07-10 off avg,10-17 on avg,10-17 off avg,17-22 on avg,17-22 off avg,X,Y
20058,201902,경강선,초월,8098,2660,3686,2348,2560,6018,37.374419,127.299
20059,201902,과천선,정부과천청사,14164,36483,17912,13617,25284,14980,37.426513,126.98978
20060,201902,5호선,까치산,108389,16297,39378,30163,24366,76937,37.531768,126.846683
20061,201902,2호선,신대방,90178,23459,37921,29050,28680,64223,37.487462,126.913149
20062,201902,경강선,판교,2587,14858,3811,5196,11908,3075,37.394761,127.111217
20063,201902,일산선,백석,19753,16805,18243,17195,19090,21106,37.643114,126.78787
20064,201902,공항철도 1호선,디지털미디어시티,12794,42672,11455,10878,34170,11437,37.576646,126.900984
20065,201902,7호선,보라매,19264,20856,12451,10297,15666,15924,37.499872,126.920428
20066,201902,경의선,디지털미디어시티,0,0,0,0,0,0,37.576646,126.900984
20067,201902,분당선,신갈,14503,3679,7606,5735,3882,10733,37.286102,127.111313
20068,201902,7호선,반포,8763,15229,8742,9282,13142,7423,37.508178,127.011727
20069,201902,경인선,개봉,71305,18872,34607,27529,23194,60444,37.494594,126.85868
20070,201902,경부선,관악,24411,8348,11701,9437,8469,17753,37.419232,126.908706
20071,201902,경의선,디지털미디어시티,4360,2578,2916,2336,2951,3966,37.576646,126.900984
20072,201902,우이신설선,정릉,10890,3601,6993,5010,4353,8543,37.602798,127.01349
20073,201902,5호선,길동,18598,9075,11333,10333,8976,16901,37.537801,127.140004
20074,201902,9호선,국회의사당,5606,68805,17429,17057,45957,8809,37.528105,126.917874
20075,201902,9호선2~3단계,한성백제,3828,2005,2697,2147,2838,3083,37.51664,127.11621
20076,201902,5호선,영등포구청,6353,9573,4365,4272,6791,5328,37.52497,126.895951
20077,201902,5호선,영등포시장,15926,20620,13410,16745,19664,14997,37.522669,126.905139
20078,201902,경인선,온수(성공회대입구),16978,8860,11000,7660,7533,14538,37.492258,126.823388
20079,201902,7호선,온수(성공회대입구),37756,9786,11710,8849,8502,23988,37.492258,126.823388
20080,201902,4호선,남태령,3615,2889,2367,1246,2372,1814,37.463873,126.989134
20081,201902,경원선,동두천,5161,4765,3230,3232,2741,4625,37.927878,127.05479
20082,201902,6호선,마포구청,37299,20745,19734,15686,19874,24893,37.563515,126.903343
20083,201902,분당선,청명,12606,4713,5816,4293,5122,8951,37.259489,127.078934
20084,201902,경춘선,별내,5516,3843,3673,3205,3408,4405,37.64202,127.12684
20085,201902,경원선,도봉,15905,6547,9924,8149,6119,12536,37.679563,127.045595
20086,201902,우이신설선,삼양사거리,5672,2682,4166,3815,2495,4903,37.621512,127.02048
20087,201902,5호선,광화문(세종문화회관),11619,144142,38767,46747,106623,27928,37.571026,126.976669
20088,201902,경춘선,백양리,126,619,627,590,575,297,37.830779,127.58933
20089,201902,7호선,어린이대공원(세종대),20031,23283,17552,19529,23184,17718,37.548014,127.074658
20090,201902,경강선,경기광주,23261,4160,9858,6387,5098,18016,37.399907,126.630347
20091,201902,7호선,신풍,31791,13343,15291,12840,13610,23131,37.50008,126.90993
20092,201902,4호선,길음,65915,19469,30720,25848,23709,47213,37.603407,127.025053
20093,201902,경의선,월롱,2176,5821,2672,1956,6231,2606,37.796188,126.792587
20094,201902,분당선,죽전,30588,18328,21157,23377,25149,34015,37.324753,127.107395
20095,201902,7호선,신중동,33676,25265,19099,16924,23768,29756,37.503048,126.77596
20096,201902,경의선,일산,28952,7276,12204,9880,7446,21386,37.682077,126.769846
20097,201902,2호선,한양대,6299,21879,11058,14304,16377,7826,37.555273,127.043655
20098,201902,과천선,범계,61799,38083,38686,37807,47104,60140,37.389793,126.950806
20099,201902,우이신설선,솔밭공원,6967,1631,3706,2960,1763,4935,37.656088,127.013252
20100,201902,2호선,영등포구청,35054,57869,27020,25245,43894,32756,37.52497,126.895951
20101,201902,9호선2~3단계,중앙보훈병원,15546,8046,10396,8024,6366,10070,37.52693,127.1477
20102,201902,1호선,청량리(서울시립대입구),42009,28808,48361,52636,37392,40976,37.580178,127.046835
20103,201902,우이신설선,삼양,5374,2018,3416,3174,1926,4600,37.627165,127.018152
20104,201902,7호선,장승배기,31093,11938,15573,13566,12127,23167,37.504898,126.93915
20105,201902,분당선,태평,44135,11164,20658,17436,13807,33014,37.440019,127.127709
20106,201902,경춘선,사릉,10866,3710,4371,3146,3275,7533,37.65108,127.176933
20107,201902,4호선,동대문,7851,56177,41265,46400,53367,21126,37.57142,127.009745
20108,201902,9호선2~3단계,송파나루,7216,3451,4708,4518,5132,7727,37.51049,127.11216
20109,201902,우이신설선,북한산우이,6385,4184,5382,4472,2508,3548,37.663146,127.012789
20110,201902,5호선,공덕,18620,43775,16062,14985,30501,22095,37.544018,126.951592
20111,201902,6호선,공덕,20813,52090,22288,20012,41127,24817,37.544018,126.951592
20112,201902,경의선,공덕,0,0,0,0,0,0,37.544018,126.951592
20113,201902,경의선,공덕,4253,9039,4713,3337,8000,4422,37.544018,126.951592
20114,201902,공항철도 1호선,공덕,4490,5000,2940,3398,4121,6470,37.544018,126.951592
20115,201902,6호선,새절(신사),42204,9984,18187,13846,11564,29927,37.591148,126.913629
20116,201902,경의선,야당,13544,4174,7072,4861,4858,11582,37.712327,126.761356
20117,201902,5호선,화곡,100981,20126,39250,28095,26512,72775,37.541513,126.840461
20118,201902,경원선,청량리(서울시립대입구),25594,21234,31818,33832,28672,34074,37.580178,127.046835
20119,201902,7호선,이수,29656,25157,22396,21692,28543,32850,37.486263,126.981989
20120,201902,경부선,신도림,8010,8128,4503,4618,6560,6818,37.508725,126.891295
20121,201902,6호선,합정,17369,24830,19255,19277,33994,24936,37.549463,126.913739
20122,201902,2호선,합정,41303,60395,38383,50571,72253,66818,37.549463,126.913739
20123,201902,2호선,신도림,112193,71847,78480,77852,97302,114153,37.508725,126.891295
20124,201902,5호선,광나루(장신대),34410,18681,19651,16065,18108,23692,37.545303,127.10357
20125,201902,9호선2~3단계,언주,6450,27194,11613,11243,22137,9486,37.507287,127.033868
20126,201902,경의선,운정,17671,5295,8207,5677,5207,13161,37.725826,126.767257
20127,201902,경강선,곤지암,4441,3224,3314,2485,2976,3992,37.351315,127.34674
20128,201902,2호선,방배,26500,42463,25116,23706,35468,27703,37.481426,126.997596
20129,201902,분당선,수원,20414,6978,10971,8362,15949,13823,37.265974,126.999874
20130,201902,2호선,봉천,77250,18086,32894,27148,24845,52993,37.482362,126.941892
20131,201902,경의선,탄현,22888,6427,10320,7373,7322,18858,37.694023,126.761086
20132,201902,3호선,홍제,53002,17266,29204,22919,19366,40472,37.589066,126.943736
20133,201902,1호선,종로5가,7752,66760,47125,55292,65509,22502,37.570926,127.001849
20134,201902,분당선,도곡,8087,16837,9680,7940,12815,8505,37.490858,127.055381
20135,201902,경원선,덕정,16213,8163,9538,6757,6977,12923,37.843188,127.061277
20136,201902,경강선,삼동,8298,1289,2361,1507,1399,4895,37.409522,127.20336
20137,201902,분당선,정자,26739,37955,21342,20803,32900,32352,37.36706,127.108105
20138,201902,5호선,굽은다리(강동구민회관앞),28210,8740,13715,10625,10204,21273,37.545477,127.142853
20139,201902,우이신설선,솔샘,20026,2625,7780,5245,3741,13611,37.62124,127.013528
20140,201902,중앙선,신원,388,291,403,295,205,262,37.525545,127.372921
20141,201902,7호선,숭실대입구(살피재),36071,13468,18263,16328,15191,28216,37.496029,126.953822
20142,201902,3호선,도곡,7834,14955,7871,7181,10831,6877,37.490858,127.055381
20143,201902,7호선,신대방삼거리,50394,20654,22010,17944,19260,36014,37.499701,126.928276
20144,201902,경원선,석계,24078,8055,15380,12653,10186,26419,37.614805,127.065851
20145,201902,6호선,석계,39878,8875,17834,14208,11988,32761,37.614805,127.065851
20146,201902,7호선,군자(능동),37271,15236,18851,13187,21615,24495,37.557121,127.079542
20147,201902,5호선,군자(능동),29372,13566,13272,13814,15036,28007,37.557121,127.079542
20148,201902,경강선,부발,3548,2704,2734,1722,2773,3270,37.260192,127.490277
20149,201902,7호선,수락산,38834,12006,20108,15872,13591,30393,37.67785,127.055315
20150,201901,1호선,동대문,20784,22768,29449,34361,25007,25928,37.57142,127.009745
20151,201901,우이신설선,보문,2910,3574,3016,2630,2864,3014,37.585286,127.019381
20152,201901,중앙선,중랑,20478,5177,9181,7563,5934,15483,37.594917,127.076116
20153,201901,5호선,애오개,21387,18882,10674,9094,13199,15562,37.553736,126.95682
20154,201901,6호선,독바위,11971,2909,4763,3973,2301,8778,37.618456,126.933031
20155,201901,5호선,신정(은행정),67818,11552,18255,12821,12498,34375,37.524997,126.856191
20156,201901,6호선,돌곶이,28146,11514,13363,10775,10479,19658,37.610537,127.056431
20157,201901,6호선,버티고개,6611,4205,3804,3153,4184,5162,37.548013,127.007055
20158,201901,중앙선,신원,457,323,417,307,210,296,37.525545,127.372921
20159,201901,중앙선,팔당,1200,1943,1504,1798,1883,1065,37.547371,127.243939
20160,201901,중앙선,운길산,1428,1155,1523,1248,873,925,37.554669,127.310115
20161,201901,6호선,보문,24226,12796,11174,8718,11379,15676,37.585286,127.019381
20162,201901,5호선,화곡,123892,23689,43257,31269,30110,87581,37.541513,126.840461
20163,201901,6호선,새절(신사),52053,11549,19884,15521,12986,35647,37.591148,126.913629
20164,201901,중앙선,원덕,1123,322,797,621,267,849,37.468672,127.547076
20165,201901,6호선,대흥(서강대앞),17471,23543,13271,13164,17722,16217,37.547771,126.942069
20166,201901,중앙선,오빈,921,300,620,485,276,737,37.506062,127.473868
20167,201901,중앙선,도심,10417,2786,3842,2614,2429,5358,37.579622,127.222672
20168,201901,6호선,월곡(동덕여대),40978,17703,19139,16593,17396,29506,37.601948,127.041518
20169,201901,6호선,상수,12783,18621,12908,20392,25044,26509,37.547716,126.922852
20170,201901,중앙선,망우,24164,8991,13286,12547,10437,19588,37.59955,127.091909
20171,201901,8호선,천호(풍납토성),56635,28922,27395,29849,31694,55879,37.538397,127.123572
20172,201901,6호선,청구,8474,15174,5270,5066,8321,6233,37.560245,127.013828
20173,201901,5호선,청구,8859,9411,6368,4864,8849,7749,37.560245,127.013828
20174,201901,중앙선,용문,4373,2052,6163,5681,2065,3816,37.48223,127.594647
20175,201901,6호선,동묘앞,11827,19989,19711,19002,18401,13841,37.572627,127.016429
20176,201901,6호선,역촌,15536,5551,6437,6029,4253,12754,37.606021,126.922744
20177,201901,5호선,영등포시장,19836,25615,15498,18785,22991,18030,37.522669,126.905139
20178,201901,9호선2~3단계,올림픽공원(한국체대),10815,6808,7121,11286,13294,10233,37.516078,127.130848
20179,201901,9호선,여의도,10738,112520,23790,23703,79934,18459,37.521624,126.924191
20180,201901,5호선,양평,20635,21772,8087,6802,14467,13992,37.492832,127.491814
20181,201901,5호선,올림픽공원(한국체대),10479,8334,8014,8032,8619,7574,37.516078,127.130848
20182,201901,5호선,여의도,12763,150558,23830,25610,94635,21808,37.521624,126.924191
20183,201901,1호선,동묘앞,8115,16273,27228,31539,18400,9629,37.572627,127.016429
20184,201901,6호선,월드컵경기장(성산),9826,8268,9813,11292,9543,9850,37.569532,126.899298
20185,201901,6호선,구산,30194,5580,12680,8897,7616,15600,37.611377,126.91727
20186,201901,5호선,오목교(목동운동장앞),50831,57582,35508,41398,56785,56619,37.524496,126.875181
20187,201901,6호선,디지털미디어시티,37736,49445,16389,14851,28549,27913,37.576646,126.900984
20188,201901,6호선,광흥창(서강),20561,27678,15157,12720,20046,16545,37.547456,126.931993
20189,201901,6호선,석계,49967,9740,19501,15917,13344,39508,37.614805,127.065851
20190,201901,6호선,고려대(종암),23153,18659,13794,11356,15883,17383,37.590508,127.036296
20191,201901,중앙선,지평,110,63,97,89,20,45,37.476444,127.629617
20192,201901,공항철도 1호선,디지털미디어시티,15294,53599,12702,12714,43804,13711,37.576646,126.900984
20193,201901,5호선,천호(풍납토성),30921,33695,34696,35719,46124,46857,37.538397,127.123572
20194,201901,5호선,행당,36441,7191,12764,9611,8370,22347,37.557322,127.029476
20195,201901,중앙선,양수,4588,2188,4000,3289,1941,4007,37.545981,127.329098
20196,201901,경춘선,신내,1865,1835,1098,1042,1092,1426,37.612887,127.103218
20197,201901,5호선,아차산(어린이대공원후문),49515,18199,23490,19725,18543,36557,37.551691,127.089761
20198,201901,5호선,신길,11425,9702,3847,3775,6248,9148,37.517122,126.917169
20199,201901,5호선,장한평,53361,43531,25589,24412,37005,40683,37.56144,127.064623
20200,201901,6호선,상월곡(한국과학기술연구원),22612,8437,9305,7089,7891,14326,37.606377,127.048491
20201,201901,6호선,녹사평(용산구청),7485,11485,8183,9968,14518,12935,37.534675,126.986695
20202,201901,중앙선,양원,4218,3388,2782,2395,1708,2845,37.606596,127.107906
20203,201901,경부선,신길,27877,19673,13489,9396,17718,18293,37.517122,126.917169
20204,201901,경원선,석계,29541,8963,17005,14177,11305,31213,37.614805,127.065851
20205,201901,6호선,마포구청,45841,25023,22086,17611,23187,29947,37.563515,126.903343
20206,201901,중앙선,아신,1768,640,1135,911,595,1363,37.51382,127.443173
20207,201901,6호선,안암(고대병원앞),12249,29349,19573,19516,28294,18657,37.586272,127.029005
20208,201901,경의선,디지털미디어시티,5301,3084,3111,2488,3393,4643,37.576646,126.900984
20209,201901,5호선,우장산,55079,16201,25881,20538,16495,42384,37.548768,126.836318
20210,201901,중앙선,양평,7344,4745,7125,6375,4422,6340,37.492832,127.491814
20211,201901,6호선,봉화산(서울의료원),43205,9184,14430,10840,9476,26104,37.617283,127.091401
20212,201901,4호선,동대문,9435,70105,47948,54129,63287,24062,37.57142,127.009745
20213,201901,5호선,여의나루,6731,36132,9028,8368,24512,7739,37.527098,126.932901
20214,201901,중앙선,양정,1830,2275,1316,859,1798,1130,37.60533,127.19364
20215,201901,6호선,망원,32506,23967,22529,27717,28327,34111,37.556094,126.910052
20216,201901,수인선,인천,1810,2580,2218,4002,1879,2934,37.476691,126.616936
20217,201901,중앙선,도농,34790,8377,14596,9694,8334,22630,37.608806,127.161153
20218,201901,3호선,불광,58154,25454,31254,33276,26086,49913,37.610469,126.929887
20219,201901,경부선,의왕,24360,22057,11744,8956,17024,19362,37.320852,126.948217
20220,201901,경부선,용산,30860,115801,63591,78249,121650,61003,37.529849,126.964561
20221,201901,분당선,구룡,2947,3611,2955,1960,2315,2347,37.486839,127.058856
20222,201901,경부선,오산대,7587,4166,4400,3301,4648,6817,37.168953,127.063197
20223,201901,경부선,오산,19532,18182,17374,13691,18641,21546,37.145885,127.06672
20224,201901,분당선,구성,19156,5221,7794,5989,5181,14314,37.298969,127.105664
20225,201901,3호선,수서,40500,39727,31718,25547,34729,39309,37.487371,127.10188
20226,201901,2호선,신답,7412,1437,2220,2012,1487,5768,37.57004,127.046481
20227,201901,분당선,수서,31157,35036,24056,20910,29547,30782,37.487371,127.10188
20228,201901,경부선,영등포,50048,104639,74039,101351,136046,93897,37.515504,126.907628
20229,201901,경부선,안양,72676,26711,37447,36769,36222,64994,37.401592,126.922874
20230,201901,분당선,기흥,33569,10756,14866,11097,13587,27228,37.275619,127.115936
20231,201901,3호선,신사,18721,109482,44695,66782,109491,53606,37.516334,127.020114
20232,201901,분당선,수원,25746,8534,11652,8885,17533,16327,37.265974,126.999874
20233,201901,경부선,수원,69625,65981,66031,80635,93965,97367,37.265974,126.999874
20234,201901,분당선,대모산입구,9262,6101,5481,4272,4821,6174,37.491373,127.07272
20235,201901,2호선,성수,29988,150774,34006,35960,96142,35109,37.544581,127.055961
20236,201901,3호선,안국,8758,94852,34710,45252,77076,17411,37.576477,126.985443
20237,201901,경부선,송탄,11386,5701,8495,6449,6750,11772,37.075696,127.054301
20238,201901,3호선,압구정,23466,131368,53366,67296,105120,44072,37.527072,127.028461
20239,201901,경부선,세마,8609,3963,4830,3054,4031,7338,37.187533,127.04318
20240,201901,분당선,망포,39640,27482,17611,12872,28676,33448,37.245795,127.057353
